year,month,carrier,carrier_name,airport,airport_name,arr_flights,arr_del15,carrier_ct,weather_ct,nas_ct,security_ct,late_aircraft_ct,arr_cancelled,arr_diverted,arr_delay,carrier_delay,weather_delay,nas_delay,security_delay,late_aircraft_delay
2019,1,OO,SkyWest Airlines Inc.,CVG,"Cincinnati, OH: Cincinnati/Northern Kentucky International",86.00,30.00,8.37,4.16,7.54,0.00,9.93,4.00,0.00,2248.00,778.00,482.00,339.00,0.00,649.00
2019,1,OO,SkyWest Airlines Inc.,CYS,"Cheyenne, WY: Cheyenne Regional/Jerry Olson Field",31.00,5.00,0.96,0.91,0.09,0.00,3.04,1.00,0.00,833.00,140.00,70.00,7.00,0.00,616.00
2019,1,OO,SkyWest Airlines Inc.,DAL,"Dallas, TX: Dallas Love Field",323.00,57.00,9.87,0.00,30.78,0.00,16.35,8.00,0.00,3440.00,1026.00,0.00,1167.00,0.00,1247.00
2019,1,OO,SkyWest Airlines Inc.,DAY,"Dayton, OH: James M Cox/Dayton International",129.00,20.00,4.85,1.08,5.00,0.00,9.07,2.00,0.00,1415.00,246.00,130.00,144.00,0.00,895.00
2019,1,OO,SkyWest Airlines Inc.,DCA,"Washington, DC: Ronald Reagan Washington National",97.00,31.00,9.33,3.56,10.39,0.00,7.72,12.00,0.00,2072.00,708.00,331.00,515.00,0.00,518.00
2019,1,OO,SkyWest Airlines Inc.,DEN,"Denver, CO: Denver International",3766.00,805.00,130.04,17.67,283.29,0.81,373.19,108.00,3.00,66650.00,21346.00,1950.00,12309.00,14.00,31031.00
2019,1,OO,SkyWest Airlines Inc.,DFW,"Dallas/Fort Worth, TX: Dallas/Fort Worth International",1660.00,478.00,103.45,5.00,150.29,2.19,217.07,33.00,0.00,41072.00,16874.00,261.00,5445.00,44.00,18448.00
2019,1,OO,SkyWest Airlines Inc.,DHN,"Dothan, AL: Dothan Regional",115.00,19.00,5.15,1.72,4.63,1.00,6.50,2.00,0.00,989.00,279.00,60.00,135.00,93.00,422.00
2019,1,OO,SkyWest Airlines Inc.,DLH,"Duluth, MN: Duluth International",150.00,27.00,5.11,7.30,4.58,0.00,10.01,7.00,0.00,2310.00,377.00,1035.00,210.00,0.00,688.00
2019,1,OO,SkyWest Airlines Inc.,DRO,"Durango, CO: Durango La Plata County",81.00,17.00,6.06,2.31,5.61,0.00,3.01,1.00,0.00,741.00,325.00,83.00,169.00,0.00,164.00
2019,1,OO,SkyWest Airlines Inc.,DSM,"Des Moines, IA: Des Moines International",99.00,31.00,10.23,2.76,7.50,0.00,10.51,6.00,1.00,2093.00,689.00,431.00,316.00,0.00,657.00
2019,1,OO,SkyWest Airlines Inc.,DTW,"Detroit, MI: Detroit Metro Wayne County",2982.00,617.00,120.92,54.84,151.33,0.22,289.69,130.00,11.00,73832.00,24041.00,15852.00,7035.00,10.00,26894.00
2019,1,OO,SkyWest Airlines Inc.,DVL,"Devils Lake, ND: Devils Lake Regional",53.00,13.00,3.03,1.99,2.26,0.00,5.71,5.00,1.00,2758.00,747.00,911.00,110.00,0.00,990.00
2019,1,OO,SkyWest Airlines Inc.,EAR,"Kearney, NE: Kearney Regional",54.00,7.00,2.76,0.00,1.29,0.00,2.95,3.00,1.00,214.00,85.00,0.00,59.00,0.00,70.00
2019,1,OO,SkyWest Airlines Inc.,EAU,"Eau Claire, WI: Chippewa Valley Regional",62.00,20.00,7.18,0.00,4.27,0.00,8.54,10.00,0.00,1563.00,518.00,0.00,288.00,0.00,757.00
2019,1,OO,SkyWest Airlines Inc.,ECP,"Panama City, FL: Northwest Florida Beaches International",111.00,29.00,13.86,1.00,4.60,0.00,9.54,0.00,0.00,3511.00,2139.00,69.00,171.00,0.00,1132.00
2019,1,OO,SkyWest Airlines Inc.,EGE,"Eagle, CO: Eagle County Regional",139.00,47.00,10.43,2.59,21.33,0.00,12.66,8.00,0.00,3024.00,1090.00,157.00,943.00,0.00,834.00
2019,1,OO,SkyWest Airlines Inc.,EKO,"Elko, NV: Elko Regional",58.00,5.00,1.00,1.55,1.08,0.00,1.38,4.00,0.00,1145.00,18.00,1045.00,39.00,0.00,43.00
2019,1,OO,SkyWest Airlines Inc.,ELP,"El Paso, TX: El Paso International",121.00,22.00,7.78,1.00,6.86,0.00,6.36,2.00,0.00,1375.00,669.00,41.00,252.00,0.00,413.00
2019,1,OO,SkyWest Airlines Inc.,ERI,"Erie, PA: Erie International/Tom Ridge Field",76.00,16.00,4.97,2.77,3.25,0.00,5.01,1.00,0.00,1166.00,472.00,176.00,83.00,0.00,435.00
2019,1,OO,SkyWest Airlines Inc.,ESC,"Escanaba, MI: Delta County",54.00,12.00,2.55,2.60,3.67,0.00,3.17,4.00,1.00,707.00,119.00,338.00,146.00,0.00,104.00
2019,1,OO,SkyWest Airlines Inc.,EUG,"Eugene, OR: Mahlon Sweet Field",202.00,54.00,20.91,1.00,6.66,0.00,25.43,10.00,0.00,4357.00,1296.00,15.00,259.00,0.00,2787.00
2019,1,OO,SkyWest Airlines Inc.,EVV,"Evansville, IN: Evansville Regional",1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
2019,1,OO,SkyWest Airlines Inc.,EWR,"Newark, NJ: Newark Liberty International",36.00,7.00,5.11,0.00,0.52,0.00,1.37,2.00,0.00,450.00,289.00,0.00,58.00,0.00,103.00
2019,1,OO,SkyWest Airlines Inc.,FAR,"Fargo, ND: Hector International",165.00,42.00,12.30,4.13,15.15,0.00,10.42,7.00,0.00,2561.00,1139.00,258.00,454.00,0.00,710.00
2019,1,OO,SkyWest Airlines Inc.,FAT,"Fresno, CA: Fresno Yosemite International",769.00,138.00,47.99,2.64,26.11,0.00,61.25,17.00,1.00,10884.00,4629.00,685.00,1046.00,0.00,4524.00
2019,1,OO,SkyWest Airlines Inc.,FAY,"Fayetteville, NC: Fayetteville Regional/Grannis Field",109.00,21.00,5.23,1.65,4.64,0.00,9.48,2.00,0.00,987.00,160.00,81.00,125.00,0.00,621.00
2019,1,OO,SkyWest Airlines Inc.,FCA,"Kalispell, MT: Glacier Park International",105.00,8.00,3.39,1.00,2.07,0.00,1.54,1.00,2.00,529.00,159.00,124.00,104.00,0.00,142.00
2019,1,OO,SkyWest Airlines Inc.,FLG,"Flagstaff, AZ: Flagstaff Pulliam",86.00,12.00,5.59,0.00,2.41,0.00,3.99,3.00,0.00,1598.00,1188.00,0.00,151.00,0.00,259.00
2019,1,OO,SkyWest Airlines Inc.,FNT,"Flint, MI: Bishop International",83.00,32.00,7.93,0.00,8.60,0.00,15.47,12.00,0.00,2806.00,887.00,0.00,385.00,0.00,1534.00
2019,1,OO,SkyWest Airlines Inc.,FSD,"Sioux Falls, SD: Joe Foss Field",282.00,59.00,15.38,2.57,14.55,0.00,26.50,21.00,1.00,5687.00,1373.00,389.00,776.00,0.00,3149.00
2019,1,OO,SkyWest Airlines Inc.,FWA,"Fort Wayne, IN: Fort Wayne International",445.00,101.00,29.88,6.61,16.67,0.00,47.83,14.00,5.00,10642.00,4474.00,1505.00,843.00,0.00,3820.00
2019,1,OO,SkyWest Airlines Inc.,GCC,"Gillette, WY: Gillette Campbell County",59.00,16.00,2.76,0.00,8.78,0.00,4.46,0.00,0.00,573.00,127.00,0.00,254.00,0.00,192.00
2019,1,OO,SkyWest Airlines Inc.,GEG,"Spokane, WA: Spokane International",165.00,41.00,8.82,0.29,17.87,0.00,14.03,11.00,2.00,2546.00,466.00,8.00,603.00,0.00,1469.00
2019,1,OO,SkyWest Airlines Inc.,GFK,"Grand Forks, ND: Grand Forks International",147.00,22.00,8.53,1.33,4.23,0.00,7.91,8.00,2.00,1048.00,439.00,69.00,121.00,0.00,419.00
2019,1,OO,SkyWest Airlines Inc.,GJT,"Grand Junction, CO: Grand Junction Regional",185.00,21.00,8.00,0.44,3.55,0.00,9.00,0.00,1.00,1141.00,434.00,8.00,99.00,0.00,600.00
2019,1,OO,SkyWest Airlines Inc.,GNV,"Gainesville, FL: Gainesville Regional",95.00,10.00,4.93,0.00,2.45,0.00,2.62,0.00,0.00,578.00,399.00,0.00,65.00,0.00,114.00
2019,1,OO,SkyWest Airlines Inc.,GRB,"Green Bay, WI: Green Bay Austin Straubel International",229.00,65.00,23.28,6.02,16.68,0.00,19.03,16.00,0.00,5005.00,2260.00,694.00,619.00,0.00,1432.00
2019,1,OO,SkyWest Airlines Inc.,GRR,"Grand Rapids, MI: Gerald R. Ford International",144.00,32.00,6.77,4.71,6.98,0.00,13.54,7.00,2.00,2108.00,396.00,367.00,481.00,0.00,864.00
2019,1,OO,SkyWest Airlines Inc.,GSO,"Greensboro/High Point, NC: Piedmont Triad International",141.00,49.00,12.03,4.81,9.88,0.00,22.27,1.00,0.00,4641.00,1085.00,1150.00,779.00,0.00,1627.00
2019,1,OO,SkyWest Airlines Inc.,GSP,"Greer, SC: Greenville-Spartanburg International",86.00,26.00,7.58,1.65,3.65,0.00,13.12,6.00,0.00,2033.00,742.00,219.00,233.00,0.00,839.00
2019,1,OO,SkyWest Airlines Inc.,GTF,"Great Falls, MT: Great Falls International",94.00,13.00,6.78,1.00,2.45,0.00,2.78,0.00,4.00,809.00,466.00,22.00,84.00,0.00,237.00
2019,1,OO,SkyWest Airlines Inc.,HDN,"Hayden, CO: Yampa Valley",104.00,39.00,16.72,0.00,10.89,0.00,11.39,6.00,1.00,2417.00,1054.00,0.00,403.00,0.00,960.00
2019,1,OO,SkyWest Airlines Inc.,HIB,"Hibbing, MN: Range Regional",54.00,4.00,1.00,2.00,0.00,0.00,1.00,2.00,0.00,966.00,29.00,905.00,0.00,0.00,32.00
2019,1,OO,SkyWest Airlines Inc.,HLN,"Helena, MT: Helena Regional",110.00,10.00,2.89,2.33,1.42,0.00,3.36,0.00,0.00,347.00,75.00,100.00,39.00,0.00,133.00
2019,1,OO,SkyWest Airlines Inc.,HOU,"Houston, TX: William P Hobby",49.00,15.00,2.48,0.00,8.55,0.00,3.97,0.00,0.00,1788.00,1100.00,0.00,342.00,0.00,346.00
2019,1,OO,SkyWest Airlines Inc.,HPN,"White Plains, NY: Westchester County",156.00,42.00,11.92,5.15,5.55,0.00,19.38,14.00,2.00,6091.00,1304.00,2063.00,485.00,0.00,2239.00
2019,1,OO,SkyWest Airlines Inc.,HSV,"Huntsville, AL: Huntsville International-Carl T Jones Field",23.00,4.00,1.88,0.00,2.00,0.00,0.13,0.00,0.00,273.00,220.00,0.00,48.00,0.00,5.00
2019,1,OO,SkyWest Airlines Inc.,HYS,"Hays, KS: Hays Regional",107.00,25.00,6.12,2.48,6.87,0.00,9.53,10.00,3.00,2446.00,1178.00,304.00,300.00,0.00,664.00
2019,1,OO,SkyWest Airlines Inc.,IAD,"Washington, DC: Washington Dulles International",260.00,43.00,18.15,2.10,11.90,0.00,10.84,13.00,0.00,4577.00,2864.00,192.00,502.00,0.00,1019.00
2019,1,OO,SkyWest Airlines Inc.,IAH,"Houston, TX: George Bush Intercontinental/Houston",731.00,193.00,57.23,8.74,54.34,0.00,72.69,13.00,0.00,14768.00,5259.00,1055.00,2304.00,0.00,6150.00
2019,1,OO,SkyWest Airlines Inc.,ICT,"Wichita, KS: Wichita Dwight D Eisenhower National",193.00,45.00,12.89,2.48,13.43,0.00,16.20,18.00,0.00,3414.00,1231.00,69.00,508.00,0.00,1606.00
2019,1,OO,SkyWest Airlines Inc.,IDA,"Idaho Falls, ID: Idaho Falls Regional",115.00,7.00,4.00,0.00,1.08,0.00,1.92,0.00,0.00,414.00,242.00,0.00,54.00,0.00,118.00
2019,1,OO,SkyWest Airlines Inc.,IMT,"Iron Mountain/Kingsfd, MI: Ford",58.00,11.00,3.84,4.48,0.24,0.00,2.44,1.00,1.00,1427.00,310.00,873.00,5.00,0.00,239.00
2019,1,OO,SkyWest Airlines Inc.,IND,"Indianapolis, IN: Indianapolis International",345.00,88.00,20.85,5.06,26.95,0.00,35.14,41.00,1.00,6452.00,2066.00,397.00,1196.00,0.00,2793.00
2019,1,OO,SkyWest Airlines Inc.,INL,"International Falls, MN: Falls International Einarson Field",53.00,5.00,1.56,1.86,0.44,0.00,1.14,0.00,0.00,323.00,81.00,56.00,16.00,0.00,170.00
2019,1,OO,SkyWest Airlines Inc.,ISN,"Williston, ND: Sloulin Field International",65.00,8.00,1.89,1.71,2.29,0.00,2.11,0.00,0.00,1075.00,162.00,743.00,80.00,0.00,90.00
2019,1,OO,SkyWest Airlines Inc.,ITH,"Ithaca/Cortland, NY: Ithaca Tompkins Regional",66.00,16.00,6.14,2.82,3.96,0.00,3.09,1.00,0.00,943.00,355.00,178.00,143.00,0.00,267.00
2019,1,OO,SkyWest Airlines Inc.,JAC,"Jackson, WY: Jackson Hole",90.00,25.00,3.48,1.38,12.89,0.00,7.24,4.00,5.00,1401.00,288.00,127.00,469.00,0.00,517.00
2019,1,OO,SkyWest Airlines Inc.,JAN,"Jackson/Vicksburg, MS: Jackson Medgar Wiley Evers International",57.00,15.00,3.29,0.54,1.82,0.00,9.36,0.00,0.00,1318.00,239.00,121.00,115.00,0.00,843.00
2019,1,OO,SkyWest Airlines Inc.,JAX,"Jacksonville, FL: Jacksonville International",50.00,15.00,2.76,3.48,6.63,0.00,2.13,4.00,0.00,874.00,179.00,270.00,257.00,0.00,168.00
2019,1,OO,SkyWest Airlines Inc.,JFK,"New York, NY: John F. Kennedy International",323.00,78.00,17.06,10.57,32.86,0.00,17.50,13.00,0.00,7962.00,2705.00,917.00,2086.00,0.00,2254.00
2019,1,OO,SkyWest Airlines Inc.,JLN,"Joplin, MO: Joplin Regional",62.00,15.00,5.76,0.00,2.30,0.00,6.94,2.00,0.00,2310.00,1733.00,0.00,93.00,0.00,484.00
2019,1,OO,SkyWest Airlines Inc.,JMS,"Jamestown, ND: Jamestown Regional",84.00,15.00,4.35,2.78,2.85,0.00,5.01,7.00,2.00,3139.00,1375.00,1311.00,152.00,0.00,301.00
2019,1,OO,SkyWest Airlines Inc.,LAN,"Lansing, MI: Capital Region International",158.00,28.00,9.27,2.52,6.48,0.00,9.74,4.00,0.00,2907.00,1766.00,299.00,223.00,0.00,619.00
2019,1,OO,SkyWest Airlines Inc.,LAR,"Laramie, WY: Laramie Regional",54.00,14.00,4.74,1.69,3.43,0.00,4.14,1.00,0.00,1835.00,777.00,737.00,125.00,0.00,196.00
2019,1,OO,SkyWest Airlines Inc.,LAS,"Las Vegas, NV: McCarran International",150.00,23.00,0.98,0.00,8.70,0.00,13.32,0.00,0.00,1528.00,192.00,0.00,466.00,0.00,870.00
2019,1,OO,SkyWest Airlines Inc.,LAW,"Lawton/Fort Sill, OK: Lawton-Fort Sill Regional",56.00,14.00,5.43,0.00,2.28,0.00,6.29,2.00,0.00,1574.00,1055.00,0.00,100.00,0.00,419.00
2019,1,OO,SkyWest Airlines Inc.,LAX,"Los Angeles, CA: Los Angeles International",2811.00,622.00,124.73,7.80,211.10,1.59,276.77,71.00,2.00,51919.00,16367.00,1740.00,9571.00,58.00,24183.00
2019,1,OO,SkyWest Airlines Inc.,LBF,"North Platte, NE: North Platte Regional Airport Lee Bird Field",54.00,7.00,2.72,0.00,1.00,0.00,3.28,2.00,1.00,384.00,149.00,0.00,35.00,0.00,200.00
2019,1,OO,SkyWest Airlines Inc.,LBL,"Liberal, KS: Liberal Mid-America Regional",54.00,9.00,0.00,0.00,3.23,0.00,5.77,0.00,1.00,418.00,0.00,0.00,68.00,0.00,350.00
2019,1,OO,SkyWest Airlines Inc.,LEX,"Lexington, KY: Blue Grass",127.00,46.00,13.47,11.92,11.70,0.00,8.91,14.00,0.00,2936.00,872.00,778.00,498.00,0.00,788.00
2019,1,OO,SkyWest Airlines Inc.,LFT,"Lafayette, LA: Lafayette Regional Paul Fournet Field",45.00,8.00,1.00,0.82,2.68,0.00,3.50,1.00,1.00,401.00,35.00,74.00,71.00,0.00,221.00
2019,1,OO,SkyWest Airlines Inc.,LGA,"New York, NY: LaGuardia",1082.00,443.00,56.09,49.16,176.10,0.00,161.64,33.00,5.00,41322.00,7150.00,5884.00,12301.00,0.00,15987.00
2019,1,OO,SkyWest Airlines Inc.,LGB,"Long Beach, CA: Long Beach Airport",98.00,8.00,1.00,1.17,3.82,0.00,2.01,0.00,1.00,358.00,16.00,93.00,144.00,0.00,105.00
2019,1,OO,SkyWest Airlines Inc.,LIT,"Little Rock, AR: Bill and Hillary Clinton Nat Adams Field",36.00,15.00,6.31,1.93,4.91,0.00,1.85,2.00,0.00,2201.00,1272.00,359.00,332.00,0.00,238.00
2019,1,OO,SkyWest Airlines Inc.,LNK,"Lincoln, NE: Lincoln Airport",100.00,12.00,2.29,0.00,4.48,0.00,5.23,0.00,0.00,565.00,129.00,0.00,170.00,0.00,266.00
2019,1,OO,SkyWest Airlines Inc.,LRD,"Laredo, TX: Laredo International",65.00,13.00,4.35,0.02,1.92,0.00,6.70,0.00,0.00,1130.00,433.00,7.00,75.00,0.00,615.00
2019,1,OO,SkyWest Airlines Inc.,LSE,"La Crosse, WI: La Crosse Regional",65.00,4.00,0.90,0.00,0.10,0.00,3.00,0.00,0.00,252.00,26.00,0.00,3.00,0.00,223.00
2019,1,OO,SkyWest Airlines Inc.,LWB,"Lewisburg, WV: Greenbrier Valley",52.00,13.00,5.01,0.00,2.30,0.00,5.68,9.00,0.00,991.00,473.00,0.00,76.00,0.00,442.00
2019,1,OO,SkyWest Airlines Inc.,LWS,"Lewiston, ID: Lewiston Nez Perce County",64.00,3.00,1.45,0.00,1.55,0.00,0.00,0.00,1.00,138.00,65.00,0.00,73.00,0.00,0.00
2019,1,OO,SkyWest Airlines Inc.,MAF,"Midland/Odessa, TX: Midland International Air and Space Port",24.00,8.00,3.99,0.00,2.12,0.00,1.89,0.00,0.00,256.00,103.00,0.00,60.00,0.00,93.00
2019,1,OO,SkyWest Airlines Inc.,MBS,"Saginaw/Bay City/Midland, MI: MBS International",172.00,34.00,8.30,2.72,10.25,0.00,12.74,18.00,0.00,3062.00,901.00,701.00,391.00,0.00,1069.00
2019,1,OO,SkyWest Airlines Inc.,MCI,"Kansas City, MO: Kansas City International",276.00,78.00,17.36,2.72,35.27,0.00,22.65,12.00,1.00,3894.00,1008.00,134.00,1317.00,0.00,1435.00
2019,1,OO,SkyWest Airlines Inc.,MCO,"Orlando, FL: Orlando International",1.00,1.00,0.00,0.00,0.68,0.00,0.32,0.00,0.00,19.00,0.00,0.00,13.00,0.00,6.00
2019,1,OO,SkyWest Airlines Inc.,MDT,"Harrisburg, PA: Harrisburg International",187.00,65.00,12.35,2.75,22.78,0.00,27.13,16.00,1.00,4813.00,1155.00,137.00,1021.00,0.00,2500.00
2019,1,OO,SkyWest Airlines Inc.,MDW,"Chicago, IL: Chicago Midway International",224.00,38.00,9.82,8.38,8.12,0.00,11.67,2.00,2.00,3268.00,980.00,949.00,379.00,0.00,960.00
2019,1,OO,SkyWest Airlines Inc.,MEI,"Meridian, MS: Key Field",93.00,28.00,5.71,1.76,4.38,0.00,16.16,5.00,0.00,3031.00,589.00,250.00,316.00,0.00,1876.00
2019,1,OO,SkyWest Airlines Inc.,MEM,"Memphis, TN: Memphis International",66.00,19.00,2.80,0.22,2.62,0.00,13.36,0.00,0.00,1527.00,203.00,14.00,119.00,0.00,1191.00
2019,1,OO,SkyWest Airlines Inc.,MFE,"Mission/McAllen/Edinburg, TX: McAllen Miller International",1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
2019,1,OO,SkyWest Airlines Inc.,MFR,"Medford, OR: Rogue Valley International - Medford",296.00,77.00,25.17,5.29,11.29,0.00,35.24,10.00,1.00,7887.00,3013.00,602.00,509.00,0.00,3763.00
2019,1,OO,SkyWest Airlines Inc.,MGM,"Montgomery, AL: Montgomery Regional",130.00,25.00,9.76,1.60,2.72,0.00,10.93,2.00,0.00,1767.00,1053.00,49.00,50.00,0.00,615.00
2019,1,OO,SkyWest Airlines Inc.,MHK,"Manhattan/Ft. Riley, KS: Manhattan Regional",61.00,13.00,5.14,0.00,1.91,0.00,5.95,2.00,0.00,1793.00,1132.00,0.00,52.00,0.00,609.00
2019,1,OO,SkyWest Airlines Inc.,MHT,"Manchester, NH: Manchester-Boston Regional",26.00,8.00,1.45,3.00,1.55,0.00,2.00,1.00,0.00,515.00,141.00,234.00,54.00,0.00,86.00
2019,1,OO,SkyWest Airlines Inc.,MKE,"Milwaukee, WI: General Mitchell International",483.00,134.00,35.34,7.42,35.85,0.00,55.39,27.00,1.00,13670.00,5157.00,836.00,1592.00,0.00,6085.00
2019,1,OO,SkyWest Airlines Inc.,MKG,"Muskegon, MI: Muskegon County",62.00,20.00,5.14,1.27,3.48,0.00,10.11,15.00,0.00,1253.00,307.00,125.00,138.00,0.00,683.00
2019,1,OO,SkyWest Airlines Inc.,MLI,"Moline, IL: Quad City International",121.00,25.00,7.21,2.27,11.33,0.00,4.19,2.00,1.00,3822.00,1400.00,1618.00,342.00,0.00,462.00
2019,1,OO,SkyWest Airlines Inc.,MLU,"Monroe, LA: Monroe Regional",164.00,23.00,6.44,0.85,2.65,0.00,13.06,2.00,0.00,1057.00,339.00,45.00,56.00,0.00,617.00
2019,1,OO,SkyWest Airlines Inc.,MMH,"Mammoth Lakes, CA: Mammoth Lakes Airport",93.00,33.00,6.57,2.54,9.53,0.00,14.36,16.00,2.00,2185.00,441.00,116.00,566.00,0.00,1062.00
2019,1,OO,SkyWest Airlines Inc.,MOB,"Mobile, AL: Mobile Regional",165.00,25.00,9.08,2.46,6.42,0.00,7.05,4.00,1.00,1015.00,360.00,206.00,169.00,0.00,280.00
2019,1,OO,SkyWest Airlines Inc.,MOT,"Minot, ND: Minot International",118.00,21.00,7.96,2.94,5.61,0.00,4.49,5.00,1.00,2069.00,1519.00,77.00,213.00,0.00,260.00
2019,1,OO,SkyWest Airlines Inc.,MQT,"Marquette, MI: Sawyer International",62.00,11.00,1.44,1.88,3.75,0.00,3.92,2.00,0.00,1368.00,201.00,856.00,110.00,0.00,201.00
2019,1,OO,SkyWest Airlines Inc.,MRY,"Monterey, CA: Monterey Regional",263.00,49.00,16.42,0.00,9.83,0.00,22.74,8.00,3.00,3062.00,1104.00,0.00,445.00,0.00,1513.00
2019,1,OO,SkyWest Airlines Inc.,MSN,"Madison, WI: Dane County Regional-Truax Field",205.00,47.00,14.17,6.85,15.65,0.70,9.64,0.00,1.00,3039.00,1099.00,727.00,479.00,16.00,718.00
2019,1,OO,SkyWest Airlines Inc.,MSO,"Missoula, MT: Missoula International",44.00,3.00,1.00,0.00,0.00,0.00,2.00,0.00,0.00,97.00,33.00,0.00,0.00,0.00,64.00
2019,1,OO,SkyWest Airlines Inc.,MSP,"Minneapolis, MN: Minneapolis-St Paul International",3564.00,592.00,113.31,63.21,170.72,0.03,244.74,51.00,1.00,57412.00,19447.00,12045.00,6352.00,1.00,19567.00
2019,1,OO,SkyWest Airlines Inc.,MSY,"New Orleans, LA: Louis Armstrong New Orleans International",3.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
2019,1,OO,SkyWest Airlines Inc.,MTJ,"Montrose/Delta, CO: Montrose Regional",71.00,16.00,5.20,0.56,7.61,0.00,2.63,4.00,0.00,896.00,362.00,25.00,300.00,0.00,209.00
2019,1,OO,SkyWest Airlines Inc.,OAK,"Oakland, CA: Metropolitan Oakland International",72.00,11.00,3.94,0.11,3.86,0.10,3.00,0.00,0.00,601.00,246.00,3.00,95.00,2.00,255.00
2019,1,OO,SkyWest Airlines Inc.,OKC,"Oklahoma City, OK: Will Rogers World",444.00,121.00,32.12,11.05,25.26,0.00,52.57,28.00,6.00,10443.00,2793.00,1946.00,1223.00,0.00,4481.00
2019,1,OO,SkyWest Airlines Inc.,OMA,"Omaha, NE: Eppley Airfield",303.00,67.00,21.69,5.44,23.54,0.00,16.33,9.00,2.00,4461.00,1874.00,561.00,957.00,0.00,1069.00
2019,1,OO,SkyWest Airlines Inc.,ONT,"Ontario, CA: Ontario International",202.00,47.00,18.58,0.53,11.86,0.00,16.03,17.00,0.00,3548.00,1219.00,80.00,667.00,0.00,1582.00
2019,1,OO,SkyWest Airlines Inc.,ORD,"Chicago, IL: Chicago O'Hare International",4694.00,1424.00,227.11,55.42,487.59,1.21,652.66,663.00,17.00,172443.00,47512.00,15685.00,44135.00,28.00,65083.00
2019,1,OO,SkyWest Airlines Inc.,ORF,"Norfolk, VA: Norfolk International",100.00,30.00,10.58,2.48,3.78,0.00,13.16,12.00,0.00,5136.00,3170.00,248.00,289.00,0.00,1429.00
2019,1,OO,SkyWest Airlines Inc.,OTH,"North Bend/Coos Bay, OR: Southwest Oregon Regional",31.00,6.00,1.42,0.00,2.25,0.29,2.04,6.00,0.00,285.00,108.00,0.00,53.00,6.00,118.00
2019,1,OO,SkyWest Airlines Inc.,PAH,"Paducah, KY: Barkley Regional",106.00,34.00,7.19,0.32,11.31,0.00,15.18,15.00,1.00,2369.00,715.00,7.00,357.00,0.00,1290.00
2019,1,OO,SkyWest Airlines Inc.,PBG,"Plattsburgh, NY: Plattsburgh International",54.00,13.00,2.95,0.00,5.91,0.00,4.13,2.00,0.00,2309.00,1302.00,0.00,252.00,0.00,755.00
2019,1,OO,SkyWest Airlines Inc.,PBI,"West Palm Beach/Palm Beach, FL: Palm Beach International",2.00,1.00,0.00,0.56,0.44,0.00,0.00,0.00,0.00,16.00,0.00,9.00,7.00,0.00,0.00
2019,1,OO,SkyWest Airlines Inc.,PDX,"Portland, OR: Portland International",546.00,59.00,10.10,4.92,23.93,0.00,20.05,8.00,2.00,2731.00,817.00,326.00,706.00,0.00,882.00
2019,1,OO,SkyWest Airlines Inc.,PHL,"Philadelphia, PA: Philadelphia International",36.00,4.00,0.06,0.00,1.19,0.00,2.76,2.00,0.00,332.00,1.00,0.00,48.00,0.00,283.00
2019,1,OO,SkyWest Airlines Inc.,PHX,"Phoenix, AZ: Phoenix Sky Harbor International",1021.00,145.00,28.53,1.51,30.79,0.00,84.16,16.00,0.00,13834.00,6204.00,89.00,1132.00,0.00,6409.00
2019,1,OO,SkyWest Airlines Inc.,PIA,"Peoria, IL: General Downing - Peoria International",123.00,28.00,8.34,3.87,5.24,0.00,10.56,8.00,1.00,1488.00,565.00,192.00,189.00,0.00,542.00
2019,1,OO,SkyWest Airlines Inc.,PIB,"Hattiesburg/Laurel, MS: Hattiesburg-Laurel Regional",62.00,23.00,5.45,0.00,0.98,0.00,16.57,2.00,0.00,2390.00,690.00,0.00,95.00,0.00,1605.00
2019,1,OO,SkyWest Airlines Inc.,PIH,"Pocatello, ID: Pocatello Regional",93.00,6.00,3.43,0.22,1.65,0.00,0.70,0.00,0.00,265.00,132.00,10.00,95.00,0.00,28.00
2019,1,OO,SkyWest Airlines Inc.,PIT,"Pittsburgh, PA: Pittsburgh International",173.00,43.00,14.80,10.23,8.76,0.00,9.21,6.00,0.00,4344.00,1070.00,2150.00,462.00,0.00,662.00
2019,1,OO,SkyWest Airlines Inc.,PLN,"Pellston, MI: Pellston Regional Airport of Emmet County",75.00,12.00,2.00,5.01,2.15,0.00,2.83,5.00,3.00,1500.00,218.00,992.00,57.00,0.00,233.00
2019,1,OO,SkyWest Airlines Inc.,PNS,"Pensacola, FL: Pensacola International",6.00,4.00,0.00,1.02,0.97,0.00,2.00,0.00,0.00,524.00,0.00,219.00,106.00,0.00,199.00
2019,1,OO,SkyWest Airlines Inc.,PRC,"Prescott, AZ: Prescott Regional Ernest A Love Field",62.00,11.00,3.73,0.00,1.91,0.00,5.36,0.00,0.00,456.00,131.00,0.00,76.00,0.00,249.00
